id,house_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,yr_built,yr_renovated,zipcode,sqft_living15
11218,1005000240,2014-12-19,395000.0,2.0,1.0,1200.0,6014.0,0.0,4,6,1949,0.0,98118,1270.0
11219,4188000240,2014-12-11,725000.0,3.0,2.5,2620.0,28703.0,,3,10,1985,,98052,2950.0
11220,1562100340,2014-08-28,295000.0,4.0,3.0,2120.0,7650.0,0.0,3,8,1964,0.0,98007,2260.0
11221,7941600390,2014-06-23,225000.0,3.0,1.75,1580.0,8820.0,0.0,4,7,1967,0.0,98003,1280.0
11222,2655500241,2014-08-14,1700000.0,3.0,3.25,4160.0,35153.0,0.0,3,12,2001,0.0,98040,3290.0
11223,8651720060,2015-02-02,431000.0,3.0,2.25,1830.0,8831.0,0.0,3,7,1979,,98034,2330.0
11224,2621750350,2015-03-26,358500.0,3.0,2.5,2000.0,8057.0,0.0,3,8,1998,0.0,98042,2530.0
11225,2397101375,2015-04-28,595000.0,2.0,1.0,980.0,3600.0,0.0,3,6,1907,0.0,98119,1690.0
11226,808300200,2015-03-19,468000.0,4.0,2.5,3040.0,20682.0,0.0,3,7,2000,0.0,98019,2670.0
11227,8645500370,2014-12-03,260000.0,4.0,1.0,1740.0,8100.0,0.0,4,7,1962,,98058,1600.0
11228,5668500045,2014-09-17,375000.0,3.0,2.0,1450.0,7300.0,0.0,5,7,1955,,98133,1660.0
11229,6679000370,2014-05-25,295000.0,3.0,2.5,1560.0,4200.0,0.0,3,7,2003,,98038,1560.0
11230,8699800070,2014-07-31,403900.0,4.0,2.5,2050.0,8909.0,0.0,4,8,1986,0.0,98198,2190.0
11231,9500900060,2014-07-22,269950.0,3.0,1.75,1760.0,12823.0,0.0,4,7,1956,0.0,98002,1450.0
11232,2255500060,2015-02-18,640000.0,3.0,3.5,1740.0,1975.0,0.0,3,8,1998,0.0,98122,1740.0
11233,5071500140,2014-06-27,221000.0,3.0,1.0,910.0,8789.0,0.0,3,7,1966,,98148,1160.0
11234,3546000070,2014-06-17,255000.0,3.0,1.75,1700.0,7532.0,0.0,3,7,1987,0.0,98030,1690.0
11235,9478500570,2014-06-23,300000.0,4.0,2.5,2620.0,4469.0,0.0,3,7,2008,0.0,98042,2250.0
11236,2473440070,2015-03-20,270000.0,3.0,2.25,1500.0,7410.0,0.0,4,7,1973,0.0,98058,1750.0
11237,952001710,2015-03-03,575000.0,4.0,1.75,1630.0,5750.0,0.0,3,7,1947,0.0,98116,1640.0
11238,7905400160,2015-02-11,246900.0,3.0,1.5,1370.0,9800.0,0.0,5,7,1968,0.0,98001,1370.0
11239,6852700520,2015-04-06,635000.0,2.0,2.5,1390.0,1132.0,0.0,3,8,2006,0.0,98102,1400.0
11240,625100004,2015-03-17,450000.0,3.0,2.0,1540.0,67756.0,0.0,3,7,1900,19730.0,98077,2060.0
11241,6600400370,2014-09-10,215000.0,3.0,1.0,1190.0,7500.0,0.0,5,7,1968,0.0,98042,1200.0
11242,2025770310,2014-06-11,785000.0,3.0,3.5,4500.0,21870.0,0.0,3,10,2004,0.0,98092,4670.0
11243,2126049290,2015-02-20,522500.0,4.0,3.0,2370.0,8154.0,0.0,3,7,1977,0.0,98125,2100.0
11244,1843200350,2014-07-22,150000.0,2.0,1.5,1360.0,1934.0,0.0,4,7,1978,0.0,98092,1360.0
11245,3750600566,2014-12-15,199950.0,2.0,1.75,870.0,18537.0,0.0,4,6,1946,0.0,98001,1300.0
11246,3761100045,2014-06-18,3000000.0,4.0,4.25,4850.0,12445.0,1.0,5,10,1989,0.0,98034,3350.0
11247,7937600262,2014-07-10,379900.0,3.0,2.0,3110.0,44967.0,0.0,3,9,1999,0.0,98058,2150.0
11248,3629921000,2014-11-21,950000.0,4.0,2.5,3700.0,7051.0,0.0,3,11,2006,0.0,98029,3580.0
11249,7519000335,2014-12-03,865000.0,6.0,2.75,3500.0,5150.0,0.0,5,8,1909,0.0,98117,1430.0
11250,5459000240,2014-06-04,785000.0,3.0,1.75,1670.0,9600.0,0.0,5,8,1961,0.0,98040,1900.0
11251,9835801000,2014-06-25,245700.0,3.0,2.25,1640.0,8400.0,0.0,3,8,1968,0.0,98032,1600.0
11252,1102001274,2015-04-15,951000.0,3.0,2.25,3400.0,12825.0,0.0,3,9,1961,0.0,98118,2510.0
11253,7950303290,2015-04-02,499950.0,3.0,1.75,2060.0,3500.0,0.0,5,7,1951,,98118,1110.0
11254,7968460240,2015-02-11,257000.0,3.0,1.75,1330.0,36537.0,0.0,4,7,1989,0.0,98092,1650.0
11255,9827700105,2014-09-17,549000.0,3.0,2.0,2330.0,3600.0,0.0,4,7,1900,,98122,1750.0
11256,3536900030,2015-02-09,1600000.0,3.0,2.75,3040.0,21052.0,0.0,4,10,1980,0.0,98004,2950.0
11257,328000160,2014-12-11,1400000.0,5.0,3.75,3700.0,7920.0,0.0,3,9,1983,0.0,98115,2860.0
11258,6909700340,2014-08-20,619000.0,3.0,2.0,1990.0,3000.0,0.0,5,8,1927,0.0,98144,1780.0
11259,829000160,2014-10-09,311000.0,5.0,3.0,2020.0,5917.0,0.0,3,7,1993,0.0,98108,2130.0
11260,4077800376,2014-07-01,600000.0,5.0,2.25,2980.0,7781.0,0.0,3,9,1960,,98125,2310.0
11261,6154500030,2014-06-26,1080000.0,4.0,3.5,3990.0,5267.0,0.0,3,10,2008,0.0,98006,3230.0
11262,9828202325,2014-06-19,436000.0,2.0,1.0,790.0,6600.0,0.0,3,6,1949,,98122,1520.0
11263,795002190,2014-07-15,205000.0,2.0,1.0,1060.0,8000.0,0.0,3,6,1941,0.0,98168,1390.0
11264,226059065,2014-09-03,514000.0,3.0,2.25,2260.0,54014.0,0.0,3,7,1962,0.0,98072,2140.0
11265,8682280270,2014-09-03,530000.0,2.0,2.5,1900.0,2983.0,0.0,3,8,2006,0.0,98053,1510.0
11266,7695370160,2014-08-11,511000.0,5.0,2.5,3361.0,6983.0,0.0,3,10,2006,0.0,98092,3112.0
11267,3025300226,2014-05-15,2100000.0,4.0,1.75,3550.0,19865.0,0.0,3,9,1962,20020.0,98039,3000.0
11268,241900160,2015-03-10,370000.0,5.0,2.5,2740.0,5460.0,0.0,3,8,2005,,98031,2900.0
11269,2461900550,2014-12-16,500000.0,4.0,1.75,2040.0,6000.0,0.0,5,7,1943,0.0,98136,1440.0
11270,9206700060,2014-11-05,710000.0,4.0,2.5,4070.0,129808.0,0.0,3,10,1998,,98038,4070.0
11271,1997200060,2014-09-08,270000.0,1.0,1.0,720.0,5196.0,0.0,3,7,1911,0.0,98103,1580.0
11272,5468700105,2014-08-05,415000.0,3.0,1.75,2000.0,8400.0,0.0,4,8,1959,0.0,98133,2000.0
11273,5078400160,2014-06-05,1800000.0,5.0,4.5,4400.0,15580.0,0.0,3,11,2003,,98004,2150.0
11274,6603000030,2014-12-17,236000.0,3.0,1.75,1300.0,8976.0,0.0,3,7,1967,0.0,98003,1430.0
11275,8598200070,2014-12-08,278000.0,2.0,2.5,1420.0,2229.0,,3,7,2004,0.0,98059,1500.0
11276,5101402435,2014-06-03,312000.0,3.0,2.25,1540.0,5338.0,0.0,5,7,1954,0.0,98115,1680.0
11277,5101402435,2015-03-04,539000.0,3.0,2.25,1540.0,5338.0,0.0,5,7,1954,0.0,98115,1680.0
11278,8820902400,2014-09-10,498000.0,3.0,3.0,2360.0,2750.0,0.0,3,7,1983,,98125,1970.0
11279,1246700251,2014-05-27,857000.0,4.0,3.0,3720.0,29043.0,,3,9,1991,0.0,98033,1610.0
11280,5315101716,2015-02-25,780000.0,3.0,1.75,1690.0,13500.0,0.0,4,7,1978,,98040,1950.0
11281,5035300570,2014-09-23,650000.0,3.0,2.0,2300.0,5000.0,0.0,4,8,1938,0.0,98199,2300.0
11282,4123400310,2015-04-09,559500.0,4.0,1.75,1650.0,7088.0,0.0,3,8,1973,0.0,98027,1850.0
11283,4058802255,2014-07-24,219950.0,2.0,1.0,990.0,6448.0,0.0,3,7,1948,0.0,98178,1130.0
11284,2141330560,2014-07-25,671500.0,4.0,2.25,2130.0,8410.0,0.0,4,8,1977,0.0,98006,2170.0
11285,2725069121,2014-09-03,813000.0,4.0,2.5,3320.0,52707.0,0.0,3,10,1999,0.0,98074,3040.0
11286,7682200340,2014-07-28,182000.0,3.0,2.25,1960.0,8875.0,0.0,3,7,1965,0.0,98003,1890.0
11287,9518100059,2014-08-22,203700.0,2.0,1.0,770.0,2500.0,0.0,3,6,1913,19600.0,98072,1500.0
11288,1861400060,2014-05-05,740000.0,4.0,1.75,2010.0,3600.0,0.0,3,7,1902,0.0,98119,2010.0
11289,2223059053,2015-03-11,230000.0,2.0,1.0,800.0,17965.0,0.0,4,5,1942,0.0,98058,1500.0
11290,421049114,2014-10-09,128000.0,3.0,1.0,910.0,11117.0,0.0,3,7,1955,0.0,98003,1490.0
11291,6703100140,2014-08-22,345000.0,3.0,1.0,1200.0,6628.0,0.0,4,7,1952,0.0,98155,1330.0
11292,6127010890,2015-04-27,663000.0,4.0,2.5,3570.0,6246.0,0.0,3,7,2005,0.0,98075,2260.0
11293,8898700960,2014-06-20,329950.0,3.0,2.5,1820.0,8085.0,0.0,3,7,1983,,98055,1860.0
11294,486000597,2014-08-11,1050000.0,3.0,2.25,2930.0,7005.0,0.0,3,9,1999,0.0,98117,2450.0
11295,7175300045,2014-11-12,402300.0,3.0,1.75,1480.0,4050.0,0.0,3,7,1926,0.0,98115,1350.0
11296,3073500045,2014-05-07,492000.0,4.0,2.5,3305.0,16164.0,0.0,5,7,1922,19560.0,98133,1620.0
11297,2407900550,2015-05-07,448000.0,4.0,2.5,2230.0,5000.0,0.0,3,7,2006,0.0,98059,2090.0
11298,5379802650,2015-02-25,273000.0,3.0,1.0,1560.0,7800.0,0.0,3,7,1955,,98188,1468.0
11299,4364700990,2014-10-03,335000.0,3.0,1.0,1030.0,7200.0,0.0,3,6,1948,0.0,98126,1030.0
11300,2158900140,2014-09-05,695000.0,3.0,3.75,2380.0,3600.0,,3,7,1927,,98112,1990.0
11301,3235100075,2015-05-03,279000.0,3.0,1.0,1010.0,7903.0,0.0,3,6,1948,0.0,98155,1010.0
11302,2887701940,2014-12-05,485000.0,2.0,1.75,2060.0,2700.0,0.0,3,7,1929,,98115,1390.0
11303,7399200510,2014-08-12,383000.0,4.0,2.5,2370.0,10580.0,0.0,3,8,1966,0.0,98055,1590.0
11304,3578600045,2014-12-16,490000.0,4.0,2.5,2242.0,37451.0,0.0,3,8,1995,,98028,2242.0
11305,9406500310,2014-11-19,240000.0,2.0,1.5,1078.0,1263.0,0.0,3,7,1990,0.0,98028,1078.0
11306,1560100135,2015-02-24,285000.0,2.0,1.0,890.0,7250.0,0.0,3,7,1943,0.0,98125,900.0
11307,1326069094,2015-02-25,524950.0,3.0,1.5,2700.0,24539.0,0.0,3,7,1977,20140.0,98019,1830.0
11308,3396830310,2015-04-07,729000.0,4.0,2.5,2450.0,27081.0,0.0,3,8,1985,0.0,98052,2630.0
11309,4040400340,2014-09-05,460000.0,3.0,1.75,1420.0,8250.0,0.0,4,7,1960,0.0,98007,2020.0
11310,7234601221,2014-10-14,687500.0,3.0,1.5,1280.0,2114.0,,3,8,1904,0.0,98122,1540.0
11311,6065301040,2014-08-14,1170000.0,5.0,2.75,2910.0,15118.0,,5,9,1972,0.0,98006,2880.0
11312,2600010390,2014-10-15,825000.0,4.0,2.25,2430.0,10050.0,0.0,4,8,1979,0.0,98006,2390.0
11313,6679000560,2014-07-29,314950.0,2.0,2.5,1860.0,6359.0,0.0,3,7,2003,,98038,1860.0
11314,6743700335,2014-06-04,470000.0,3.0,2.0,1800.0,12669.0,0.0,3,7,1956,19900.0,98033,1970.0
11315,2207000060,2014-08-18,500000.0,3.0,1.5,1960.0,8815.0,0.0,4,7,1958,,98006,1760.0
11316,1900000060,2014-11-17,313000.0,3.0,1.5,1550.0,7260.0,0.0,2,6,1925,0.0,98166,1190.0
11317,1232001480,2014-07-10,445000.0,2.0,1.0,840.0,3840.0,0.0,4,7,1926,0.0,98117,1310.0
11318,9835800320,2014-08-28,300000.0,4.0,1.75,2080.0,8750.0,0.0,4,8,1967,,98032,1790.0
11319,9285800055,2014-10-14,619500.0,4.0,2.5,2210.0,5077.0,0.0,4,8,1912,,98126,1740.0
11320,3438500677,2014-06-13,305000.0,3.0,1.5,1210.0,5240.0,0.0,4,7,1983,0.0,98106,1560.0
11321,3879901290,2015-04-01,874000.0,3.0,2.5,1350.0,941.0,0.0,3,9,2007,0.0,98119,1640.0
11322,3905040060,2015-03-13,477500.0,3.0,2.0,1860.0,5146.0,0.0,3,8,1991,0.0,98029,1950.0
11323,9530101290,2014-11-10,700000.0,3.0,2.0,1940.0,4500.0,,3,7,1926,,98107,1700.0
11324,5104532030,2015-03-06,515000.0,4.0,3.5,3400.0,5222.0,,3,9,2005,0.0,98038,3190.0
11325,6411600045,2014-10-16,590000.0,4.0,2.5,2240.0,9385.0,0.0,3,8,1991,0.0,98133,2010.0
11326,1796360990,2014-07-01,205000.0,3.0,1.75,1170.0,8239.0,0.0,3,7,1981,0.0,98042,1180.0
11327,9264911550,2014-10-22,310000.0,3.0,3.25,3130.0,9302.0,0.0,3,8,1987,0.0,98023,2350.0
11328,7715800310,2014-08-21,442500.0,2.0,2.25,1510.0,7280.0,0.0,3,7,1987,0.0,98074,1510.0
11329,3407700012,2014-11-06,1080000.0,4.0,3.5,3740.0,41458.0,0.0,3,11,2000,0.0,98072,3750.0
11330,2322069116,2014-08-25,530000.0,4.0,2.5,2690.0,46609.0,,3,8,1980,,98038,1500.0
11331,4058800875,2014-06-24,343500.0,4.0,1.75,1760.0,6204.0,,4,7,1950,0.0,98178,1990.0
11332,8113101070,2015-04-23,334900.0,4.0,1.75,2180.0,4066.0,0.0,3,6,1911,0.0,98118,1400.0
11333,9512501370,2014-11-05,544300.0,4.0,1.75,1560.0,9000.0,0.0,5,7,1969,0.0,98052,1510.0
11334,3670500465,2014-05-26,370000.0,3.0,2.5,1780.0,4050.0,0.0,3,7,2001,0.0,98155,1571.0
11335,8856950310,2014-05-24,245000.0,3.0,1.75,1260.0,6908.0,0.0,3,7,1994,0.0,98038,1810.0
11336,4315700505,2015-02-10,535000.0,4.0,1.75,1570.0,3250.0,0.0,5,8,1928,0.0,98136,1570.0
11337,3046200125,2015-04-06,202000.0,2.0,1.0,740.0,6550.0,,4,5,1946,0.0,98168,1080.0
11338,2922701420,2014-11-18,490000.0,4.0,2.25,2020.0,4960.0,0.0,3,7,1938,0.0,98117,1590.0
11339,6430500238,2014-12-16,651500.0,4.0,1.5,1500.0,3075.0,0.0,5,7,1929,,98103,1480.0
11340,6031400071,2015-01-14,270000.0,4.0,2.5,1670.0,8056.0,,3,7,1961,0.0,98168,1360.0
11341,1854750030,2015-04-07,1160000.0,3.0,3.5,3620.0,8072.0,0.0,3,10,1999,,98006,3680.0
11342,7950302121,2014-07-16,289000.0,2.0,1.5,1010.0,1309.0,0.0,3,7,2007,,98118,1190.0
11343,1421069117,2015-04-17,240000.0,3.0,1.5,1460.0,13503.0,0.0,4,6,1977,0.0,98010,1460.0
11344,1370803510,2014-05-15,790000.0,3.0,1.75,1790.0,6117.0,0.0,3,8,1940,,98199,1960.0
11345,1559900140,2014-12-22,350000.0,3.0,2.25,1760.0,9621.0,,3,7,1995,,98019,1810.0
11346,2734100738,2014-10-29,246950.0,3.0,3.5,1790.0,1682.0,0.0,3,7,2006,0.0,98108,1150.0
11347,7007700030,2015-01-05,400000.0,3.0,1.0,1050.0,6000.0,0.0,3,7,1952,0.0,98116,1720.0
11348,7702020030,2015-02-25,533000.0,4.0,2.5,2590.0,6394.0,0.0,3,8,2003,0.0,98028,2500.0
11349,1795500060,2014-10-21,198400.0,3.0,1.0,1040.0,8645.0,0.0,4,7,1962,,98042,1290.0
11350,3303860030,2014-10-29,495000.0,4.0,2.5,4060.0,8547.0,0.0,3,9,2007,0.0,98038,2810.0
11351,7701960990,2014-06-16,862000.0,4.0,2.5,3190.0,14565.0,0.0,3,11,1990,0.0,98077,3420.0
11352,7701960990,2014-08-19,870000.0,4.0,2.5,3190.0,14565.0,0.0,3,11,1990,0.0,98077,3420.0
11353,5453700060,2015-02-24,875000.0,4.0,1.75,2180.0,9726.0,0.0,4,9,1966,0.0,98040,2560.0
11354,2143700935,2014-09-03,317000.0,6.0,3.5,2120.0,5840.0,,5,7,1979,0.0,98055,1860.0
11355,9485300560,2014-07-25,325000.0,4.0,2.75,2110.0,6838.0,0.0,4,8,1991,,98031,2100.0
11356,3693900135,2014-09-20,615000.0,2.0,1.5,1210.0,5000.0,0.0,5,6,1907,0.0,98117,1570.0
11357,7212650990,2014-07-21,334950.0,4.0,2.5,2410.0,7846.0,0.0,3,8,1992,0.0,98003,2380.0
11358,1245001659,2014-08-21,775000.0,3.0,2.5,1980.0,7807.0,0.0,4,9,1989,0.0,98033,1590.0
11359,6071300550,2014-08-22,600000.0,4.0,2.5,2370.0,9135.0,0.0,4,8,1967,,98006,2050.0
11360,4083306620,2014-07-28,565000.0,3.0,1.75,1720.0,2218.0,0.0,3,7,1931,20030.0,98103,1130.0
11361,8122100392,2014-10-28,292500.0,2.0,1.0,750.0,5026.0,0.0,4,6,1942,0.0,98126,1260.0
11362,5418500800,2015-04-29,825000.0,3.0,2.25,2510.0,10418.0,,3,8,1968,,98115,2510.0
11363,2421059036,2015-04-15,495000.0,3.0,2.5,2577.0,156816.0,0.0,3,8,2000,0.0,98092,2090.0
11364,952000310,2014-05-20,525000.0,3.0,1.5,1540.0,4773.0,0.0,3,8,1941,20090.0,98126,1540.0
11365,5694501195,2015-05-11,438600.0,1.0,1.0,720.0,2500.0,0.0,3,7,1910,0.0,98103,1520.0
11366,2872900390,2014-08-14,507000.0,3.0,2.25,1810.0,8158.0,0.0,3,8,1984,0.0,98074,1740.0
11367,1502400140,2015-04-29,275900.0,3.0,1.75,1380.0,8400.0,,3,7,1967,0.0,98003,1540.0
11368,3860900003,2014-06-17,1170000.0,4.0,2.5,2570.0,6251.0,0.0,3,9,2000,0.0,98004,2570.0
11369,1180003435,2014-12-09,275000.0,4.0,1.75,1690.0,6000.0,0.0,3,7,1957,,98178,1350.0
11370,6430000070,2014-10-27,355000.0,3.0,0.75,1420.0,3060.0,0.0,4,7,1923,,98103,1350.0
11371,5530000030,2015-01-26,233000.0,4.0,2.0,2130.0,9579.0,,4,7,1968,0.0,98001,1590.0
11372,5700000465,2014-09-04,666000.0,3.0,2.5,3000.0,5000.0,0.0,4,7,1918,0.0,98144,1970.0
11373,3211100570,2014-08-11,317500.0,4.0,2.5,2150.0,9000.0,,4,7,1979,0.0,98059,1620.0
11374,9536601331,2014-07-22,420000.0,4.0,2.0,2280.0,10319.0,0.0,4,8,1989,0.0,98198,2280.0
11375,985000955,2015-03-12,290000.0,4.0,2.0,1560.0,8800.0,,5,6,1942,19670.0,98168,1480.0
11376,323059208,2014-06-03,320000.0,3.0,2.0,1880.0,10758.0,0.0,5,6,1952,0.0,98059,2060.0
11377,4221270350,2015-03-23,650000.0,3.0,2.5,2320.0,5284.0,0.0,3,8,2004,,98075,2320.0
11378,3768000030,2014-07-14,325000.0,3.0,1.75,1010.0,7171.0,0.0,4,7,1967,0.0,98034,1250.0
11379,7211401610,2014-08-20,165000.0,3.0,1.0,1120.0,5000.0,0.0,3,6,1917,0.0,98146,1050.0
11380,9542000340,2014-08-07,500000.0,3.0,1.75,1560.0,16194.0,0.0,3,8,1961,0.0,98005,2430.0
11381,2426049078,2014-07-16,443000.0,4.0,1.5,1860.0,12197.0,0.0,3,7,1964,0.0,98034,1510.0
11382,5438000160,2014-06-09,213400.0,3.0,1.5,1150.0,8686.0,0.0,4,7,1963,0.0,98055,1760.0
11383,259600890,2014-10-02,480000.0,4.0,1.75,1920.0,9380.0,0.0,3,7,1964,,98008,1580.0
11384,8732190200,2015-01-15,275000.0,4.0,2.25,2490.0,7233.0,0.0,3,8,1978,0.0,98023,2000.0
11385,3395040200,2014-07-09,299880.0,3.0,2.5,1460.0,3044.0,0.0,3,7,2000,0.0,98108,1490.0
11386,6362900171,2014-05-27,499950.0,3.0,3.5,1820.0,1501.0,0.0,3,8,2014,0.0,98144,1550.0
11387,2154500060,2014-12-03,1710000.0,5.0,3.0,4290.0,17100.0,0.0,3,9,1972,20070.0,98040,3550.0
11388,5706200370,2014-08-06,550000.0,4.0,2.75,2230.0,9460.0,0.0,5,7,1960,0.0,98027,1760.0
11389,1402950240,2014-06-02,300000.0,4.0,2.5,2070.0,7476.0,0.0,3,8,2003,0.0,98092,2430.0
11390,4141800030,2014-10-14,920000.0,3.0,1.75,2480.0,4000.0,0.0,3,8,1948,20140.0,98122,2450.0
11391,3426049284,2014-08-19,2300000.0,4.0,3.25,4110.0,15929.0,1.0,3,12,2001,,98115,2640.0
11392,3658700510,2014-07-24,620000.0,4.0,2.75,2290.0,3060.0,0.0,5,7,1928,,98115,1460.0
11393,2220069196,2014-08-11,253500.0,3.0,1.0,1220.0,20400.0,0.0,5,6,1959,0.0,98022,1640.0
11394,5700004485,2014-05-20,978000.0,4.0,2.75,2620.0,13777.0,0.0,4,9,1926,0.0,98144,3530.0
11395,1328320350,2014-12-02,387500.0,4.0,2.5,3190.0,9856.0,0.0,3,8,1979,0.0,98058,2260.0
11396,3432500310,2014-06-24,325000.0,3.0,1.0,850.0,6906.0,0.0,3,6,1948,0.0,98155,1150.0
11397,9274200318,2015-04-10,568000.0,3.0,2.5,1740.0,1308.0,0.0,3,8,2008,0.0,98116,1740.0
11398,3034200550,2014-09-22,525000.0,4.0,2.5,2140.0,7754.0,0.0,3,8,1996,0.0,98133,1690.0
11399,2078500350,2014-06-04,560000.0,3.0,2.5,2070.0,12708.0,0.0,3,8,1996,0.0,98056,2620.0
11400,7203101290,2014-10-20,394000.0,3.0,2.5,1680.0,4075.0,,3,7,2008,0.0,98053,1710.0
11401,9287801455,2014-10-28,484950.0,2.0,1.0,1000.0,4956.0,0.0,4,7,1916,0.0,98107,1830.0
11402,9472200060,2014-11-05,1300000.0,3.0,2.75,3340.0,12690.0,0.0,3,10,1956,19880.0,98105,3340.0
11403,869700060,2014-07-29,315000.0,3.0,2.5,1260.0,2767.0,0.0,3,8,1999,,98059,1310.0
11404,4298100060,2014-05-09,590000.0,4.0,2.25,2430.0,32496.0,0.0,3,9,1993,0.0,98077,2750.0
11405,7211402105,2014-11-26,106000.0,1.0,1.0,560.0,5700.0,0.0,3,5,1947,0.0,98146,1120.0
11406,7135520260,2014-11-18,751000.0,3.0,2.5,3380.0,9528.0,0.0,3,10,1994,0.0,98059,3630.0
11407,9222400565,2014-10-17,474000.0,2.0,1.0,1100.0,3500.0,0.0,5,7,1908,0.0,98115,2050.0
11408,7116500125,2014-05-28,189000.0,2.0,2.0,1700.0,3171.0,0.0,5,5,1927,0.0,98002,1380.0
11409,7202290320,2014-10-24,440500.0,3.0,2.5,1600.0,3172.0,0.0,3,7,2002,0.0,98053,1690.0
11410,9808630260,2015-03-18,1020000.0,3.0,2.5,2605.0,2216.0,,4,9,1979,0.0,98033,2605.0
11411,8682310310,2015-05-11,589000.0,2.0,2.0,1850.0,4667.0,0.0,3,8,2010,0.0,98053,1860.0
11412,4137000700,2014-08-29,273000.0,3.0,2.25,1830.0,7651.0,0.0,3,8,1986,0.0,98092,2160.0
11413,5119400075,2014-06-20,950000.0,3.0,3.25,3050.0,18892.0,1.0,4,8,1962,,98198,1170.0
11414,8857100060,2014-11-10,277700.0,2.0,1.5,1240.0,1055.0,0.0,3,8,1967,0.0,98008,1410.0
11415,3329510200,2014-11-24,299900.0,3.0,2.25,2100.0,8163.0,0.0,3,7,1984,,98001,1410.0
11416,7789200070,2014-06-03,235000.0,3.0,1.0,1250.0,15603.0,0.0,4,7,1959,,98056,1720.0
11417,6140600049,2015-05-06,464000.0,2.0,2.0,1230.0,4800.0,0.0,3,7,1952,20040.0,98133,1560.0
11418,9324320030,2015-03-17,281000.0,3.0,1.75,1690.0,9826.0,0.0,4,7,1988,0.0,98023,1980.0
11419,2555900030,2014-11-07,320000.0,3.0,1.0,1520.0,8870.0,0.0,4,7,1951,0.0,98155,1520.0
11420,8662500350,2014-06-20,282000.0,4.0,2.0,1890.0,6302.0,0.0,3,7,1997,,98030,1690.0
11421,7856601040,2015-02-20,745000.0,4.0,1.75,1990.0,8900.0,0.0,4,8,1972,0.0,98006,2620.0
11422,109200390,2014-08-20,245000.0,3.0,1.75,1480.0,3900.0,0.0,4,7,1980,0.0,98023,1830.0
11423,109200390,2014-10-20,250000.0,3.0,1.75,1480.0,3900.0,0.0,4,7,1980,0.0,98023,1830.0
11424,6870300060,2014-09-22,470000.0,3.0,2.5,2120.0,2374.0,0.0,3,8,2005,0.0,98052,2480.0
11425,2734100732,2014-10-15,216650.0,3.0,3.5,1480.0,1077.0,0.0,3,7,2007,0.0,98109,1140.0
11426,7201900370,2015-05-05,440000.0,3.0,1.0,1250.0,8412.0,0.0,4,7,1975,0.0,98052,1840.0
11427,3904960700,2014-06-13,590000.0,4.0,2.5,2010.0,7972.0,0.0,4,8,1989,0.0,98029,2100.0
11428,2225059240,2014-10-28,935000.0,5.0,2.5,3150.0,35283.0,0.0,3,10,1975,0.0,98005,3280.0
11429,4397650160,2014-09-22,848000.0,3.0,3.5,3010.0,5717.0,0.0,3,10,2000,0.0,98007,2780.0
11430,3629860060,2015-03-12,827500.0,5.0,4.25,3920.0,5823.0,0.0,3,9,2000,0.0,98029,3000.0
11431,4083305085,2014-05-20,1130000.0,6.0,3.0,2880.0,3192.0,0.0,4,8,1919,0.0,98103,1870.0
11432,518500700,2014-05-07,630000.0,2.0,2.25,2550.0,5663.0,0.0,3,10,2011,0.0,98056,2560.0
11433,3580900260,2014-05-05,340000.0,5.0,1.0,1120.0,9022.0,0.0,4,7,1962,0.0,98034,1310.0
11434,1974300060,2014-09-23,570000.0,4.0,2.75,3140.0,10918.0,0.0,3,8,1968,19860.0,98034,3170.0
11435,624069035,2014-12-09,2750000.0,4.0,4.0,4130.0,5575.0,1.0,4,10,1993,0.0,98075,2980.0
11436,5152980070,2015-01-02,514500.0,4.0,2.5,2990.0,9614.0,0.0,4,9,1976,0.0,98003,3370.0
11437,2624039114,2015-04-13,360000.0,2.0,1.0,1120.0,12625.0,0.0,3,7,1940,0.0,98136,1880.0
11438,4337000200,2014-12-17,228900.0,4.0,1.5,1570.0,8775.0,0.0,3,7,1943,,98166,980.0
11439,7203100550,2014-06-25,660000.0,3.0,2.75,2210.0,4000.0,0.0,3,8,2008,0.0,98053,2230.0
11440,2782100260,2015-03-03,647000.0,4.0,2.5,2390.0,5800.0,0.0,3,9,2000,0.0,98075,2590.0
11441,1737320060,2014-06-10,366000.0,3.0,1.75,1520.0,8625.0,0.0,3,8,1976,0.0,98011,2080.0
11442,7972604001,2014-07-18,354000.0,5.0,1.75,1830.0,7986.0,0.0,4,7,1962,0.0,98106,1410.0
11443,2719100240,2014-05-19,850000.0,4.0,3.5,2640.0,5900.0,0.0,3,8,1937,19980.0,98136,1700.0
11444,3904990570,2014-05-24,496700.0,3.0,2.5,1740.0,5782.0,0.0,4,8,1989,0.0,98029,2080.0
11445,7399000350,2014-11-04,300000.0,3.0,2.0,1550.0,8300.0,0.0,4,8,1965,0.0,98055,1860.0
11446,6400700189,2014-10-17,390000.0,3.0,1.0,1040.0,8075.0,0.0,4,7,1961,0.0,98033,1450.0
11447,4305200070,2014-05-19,350000.0,3.0,2.25,1640.0,7200.0,,4,8,1985,0.0,98007,1830.0
11448,4305200070,2014-09-22,561000.0,3.0,2.25,1640.0,7200.0,,4,8,1985,0.0,98007,1830.0
